episode_length,episode_reward,epoch,epsilon,mean_reward_100,step,success_rate_100,train_loss
100.0,0.0,0,0.009999999776482582,0.0,14949,0.0,0.010994243435561657
100.0,0.0,0,0.009999999776482582,0.0,14999,0.0,0.002064137952402234
100.0,0.0,0,0.009999999776482582,0.0,15049,0.0,0.0011873127659782767
100.0,0.0,0,0.009999999776482582,0.0,15099,0.0,0.0007199675892479718
100.0,0.0,0,0.009999999776482582,0.0,15149,0.0,0.0026199512649327517
100.0,0.0,0,0.009999999776482582,0.0,15199,0.0,0.0014627589844167233
100.0,0.0,0,0.009999999776482582,0.0,15249,0.0,0.0026077881921082735
100.0,0.0,0,0.009999999776482582,0.0,15299,0.0,0.0018232519505545497
100.0,0.0,0,0.009999999776482582,0.0,15349,0.0,0.002808665856719017
100.0,0.0,0,0.009999999776482582,0.0,15399,0.0,0.01026070211082697
100.0,0.0,0,0.009999999776482582,0.0,15449,0.0,0.0031743061263114214
100.0,0.0,0,0.009999999776482582,0.0,15499,0.0,0.00013969297287985682
100.0,0.0,0,0.009999999776482582,0.0,15549,0.0,0.0008700655889697373
100.0,0.0,0,0.009999999776482582,0.0,15599,0.0,0.011368044652044773
100.0,0.0,0,0.009999999776482582,0.0,15649,0.0,0.009477772749960423
100.0,0.0,0,0.009999999776482582,0.0,15699,0.0,0.0006081883911974728
100.0,0.0,0,0.009999999776482582,0.0,15749,0.0,0.0032792286947369576
100.0,0.0,0,0.009999999776482582,0.0,15799,0.0,0.0015856806421652436
100.0,0.0,0,0.009999999776482582,0.0,15849,0.0,0.001274836715310812
100.0,0.0,0,0.009999999776482582,0.0,15899,0.0,0.0012944454792886972
100.0,0.0,0,0.009999999776482582,0.0,15949,0.0,0.0013214623322710395
100.0,0.0,0,0.009999999776482582,0.0,15999,0.0,0.001752041862346232
100.0,0.0,0,0.009999999776482582,0.0,16049,0.0,0.004092129413038492
100.0,0.0,0,0.009999999776482582,0.0,16099,0.0,0.012289137579500675
100.0,0.0,0,0.009999999776482582,0.0,16149,0.0,0.012078103609383106
100.0,0.0,0,0.009999999776482582,0.0,16199,0.0,0.0019681293051689863
100.0,0.0,0,0.009999999776482582,0.0,16249,0.0,0.0012417929247021675
100.0,0.0,0,0.009999999776482582,0.0,16299,0.0,0.010349182412028313
100.0,0.0,0,0.009999999776482582,0.0,16349,0.0,0.0009002398583106697
100.0,0.0,0,0.009999999776482582,0.0,16399,0.0,0.0012065364280715585
100.0,0.0,0,0.009999999776482582,0.0,16449,0.0,0.002864951267838478
100.0,0.0,0,0.009999999776482582,0.0,16499,0.0,0.0010810125386342406
100.0,0.0,0,0.009999999776482582,0.0,16549,0.0,0.009546564891934395
100.0,0.0,0,0.009999999776482582,0.0,16599,0.0,0.00022677937522530556
100.0,0.0,0,0.009999999776482582,0.0,16649,0.0,0.0013293222291395068
100.0,0.0,0,0.009999999776482582,0.0,16699,0.0,0.0016735013341531157
100.0,0.0,0,0.009999999776482582,0.0,16749,0.0,0.00014235462003853172
100.0,0.0,0,0.009999999776482582,0.0,16799,0.0,0.01171100977808237
100.0,0.0,0,0.009999999776482582,0.0,16849,0.0,0.010964460670948029
100.0,0.0,0,0.009999999776482582,0.0,16899,0.0,0.0007756094564683735
100.0,0.0,0,0.009999999776482582,0.0,16949,0.0,0.0004687235632445663
100.0,0.0,0,0.009999999776482582,0.0,16999,0.0,0.0005581046571023762
100.0,0.0,0,0.009999999776482582,0.0,17049,0.0,7.369743252638727e-05
100.0,0.0,0,0.009999999776482582,0.0,17099,0.0,0.0026079013478010893
100.0,0.0,0,0.009999999776482582,0.0,17149,0.0,0.012961906380951405
100.0,0.0,0,0.009999999776482582,0.0,17199,0.0,0.0004686641041189432
100.0,0.0,0,0.009999999776482582,0.0,17249,0.0,0.0005343361408449709
100.0,0.0,0,0.009999999776482582,0.0,17299,0.0,0.0019888279493898153
100.0,0.0,0,0.009999999776482582,0.0,17349,0.0,0.001834848546423018
100.0,0.0,0,0.009999999776482582,0.0,17399,0.0,0.0006151366396807134
100.0,0.0,0,0.009999999776482582,0.0,17449,0.0,0.002651624148711562
100.0,0.0,0,0.009999999776482582,0.0,17499,0.0,0.001100013847462833
100.0,0.0,0,0.009999999776482582,0.0,17549,0.0,0.003945515025407076
100.0,0.0,0,0.009999999776482582,0.0,17599,0.0,0.001263600424863398
100.0,0.0,0,0.009999999776482582,0.0,17649,0.0,0.0008696411387063563
100.0,0.0,0,0.009999999776482582,0.0,17699,0.0,0.0005227314541116357
100.0,0.0,0,0.009999999776482582,0.0,17749,0.0,0.0025732486974447966
100.0,0.0,0,0.009999999776482582,0.0,17799,0.0,0.0028130027931183577
100.0,0.0,0,0.009999999776482582,0.0,17849,0.0,0.002176252892240882
100.0,0.0,0,0.009999999776482582,0.0,17899,0.0,0.0007824276690371335
100.0,0.0,0,0.009999999776482582,0.0,17949,0.0,0.0016812259564176202
100.0,0.0,0,0.009999999776482582,0.0,17999,0.0,0.010337823070585728
100.0,0.0,0,0.009999999776482582,0.0,18049,0.0,0.0023185594473034143
100.0,0.0,0,0.009999999776482582,0.0,18099,0.0,0.011037487536668777
100.0,0.0,0,0.009999999776482582,0.0,18149,0.0,0.00046454256516881287
100.0,0.0,0,0.009999999776482582,0.0,18199,0.0,0.0006865296163596213
100.0,0.0,0,0.009999999776482582,0.0,18249,0.0,0.00036242222995497286
100.0,0.0,0,0.009999999776482582,0.0,18299,0.0,0.0007305685430765152
100.0,0.0,0,0.009999999776482582,0.0,18349,0.0,0.000832593534141779
100.0,0.0,0,0.009999999776482582,0.0,18399,0.0,0.00102624308783561
100.0,0.0,0,0.009999999776482582,0.0,18449,0.0,0.0006094803684391081
100.0,0.0,0,0.009999999776482582,0.0,18499,0.0,0.0008349535055458546
100.0,0.0,0,0.009999999776482582,0.0,18549,0.0,0.001276848022826016
100.0,0.0,0,0.009999999776482582,0.0,18599,0.0,0.0019061389612033963
100.0,0.0,0,0.009999999776482582,0.0,18649,0.0,0.0012815872905775905
100.0,0.0,0,0.009999999776482582,0.0,18699,0.0,0.0016536243492737412
100.0,0.0,0,0.009999999776482582,0.0,18749,0.0,0.0022067565005272627
100.0,0.0,0,0.009999999776482582,0.0,18799,0.0,0.0017173356609418988
100.0,0.0,0,0.009999999776482582,0.0,18849,0.0,0.002089854096993804
100.0,0.0,0,0.009999999776482582,0.0,18899,0.0,0.002816407009959221
100.0,0.0,0,0.009999999776482582,0.0,18949,0.0,0.0017897485522553325
100.0,0.0,0,0.009999999776482582,0.0,18999,0.0,0.0015233199810609221
100.0,0.0,0,0.009999999776482582,0.0,19049,0.0,0.0015410520136356354
100.0,0.0,0,0.009999999776482582,0.0,19099,0.0,0.012218359857797623
100.0,0.0,0,0.009999999776482582,0.0,19149,0.0,0.0016375455306842923
100.0,0.0,0,0.009999999776482582,0.0,19199,0.0,0.0014477819204330444
100.0,0.0,0,0.009999999776482582,0.0,19249,0.0,0.0010299793211743236
100.0,0.0,0,0.009999999776482582,0.0,19299,0.0,0.0010189848253503442
100.0,0.0,0,0.009999999776482582,0.0,19349,0.0,0.0013631958281621337
100.0,0.0,0,0.009999999776482582,0.0,19399,0.0,0.0006340290419757366
100.0,0.0,0,0.009999999776482582,0.0,19449,0.0,0.011461359448730946
100.0,0.0,0,0.009999999776482582,0.0,19499,0.0,0.001675063162110746
100.0,0.0,0,0.009999999776482582,0.0,19549,0.0,0.0005753045552410185
100.0,0.0,0,0.009999999776482582,0.0,19599,0.0,0.009746628813445568
100.0,0.0,0,0.009999999776482582,0.0,19649,0.0,0.0013264956651255488
100.0,0.0,0,0.009999999776482582,0.0,19699,0.0,0.0009448500350117683
100.0,0.0,0,0.009999999776482582,0.0,19749,0.0,0.002485597040504217
100.0,0.0,0,0.009999999776482582,0.0,19799,0.0,0.0011934429639950395
100.0,0.0,0,0.009999999776482582,0.0,19849,0.0,0.0004079904465470463
100.0,0.0,0,0.009999999776482582,0.0,19899,0.0,0.00046654450125060976
100.0,0.0,0,0.009999999776482582,0.0,19949,0.0,0.012688986025750637
100.0,0.0,0,0.009999999776482582,0.0,19999,0.0,0.011973850429058075
100.0,0.0,0,0.009999999776482582,0.0,20049,0.0,0.0014262153999879956
100.0,0.0,0,0.009999999776482582,0.0,20099,0.0,0.0019640179816633463
100.0,0.0,0,0.009999999776482582,0.0,20149,0.0,0.0016444292850792408
100.0,0.0,0,0.009999999776482582,0.0,20199,0.0,0.0016199517995119095
100.0,0.0,0,0.009999999776482582,0.0,20249,0.0,0.000985735678113997
100.0,0.0,0,0.009999999776482582,0.0,20299,0.0,0.001951368059962988
100.0,0.0,0,0.009999999776482582,0.0,20349,0.0,0.0017367728287354112
100.0,0.0,0,0.009999999776482582,0.0,20399,0.0,0.002881130902096629
100.0,0.0,0,0.009999999776482582,0.0,20449,0.0,0.01034553162753582
100.0,0.0,0,0.009999999776482582,0.0,20499,0.0,0.0014927517622709274
100.0,0.0,0,0.009999999776482582,0.0,20549,0.0,0.003789761336520314
100.0,0.0,0,0.009999999776482582,0.0,20599,0.0,0.0010703528532758355
100.0,0.0,0,0.009999999776482582,0.0,20649,0.0,0.030093112960457802
100.0,0.0,0,0.009999999776482582,0.0,20699,0.0,0.0012349518947303295
100.0,0.0,0,0.009999999776482582,0.0,20749,0.0,0.00043558565084822476
100.0,0.0,0,0.009999999776482582,0.0,20799,0.0,0.000606448098551482
100.0,0.0,0,0.009999999776482582,0.0,20849,0.0,0.0003779694379772991
100.0,0.0,0,0.009999999776482582,0.0,20899,0.0,0.0023742394987493753
100.0,0.0,0,0.009999999776482582,0.0,20949,0.0,0.009959478862583637
100.0,0.0,0,0.009999999776482582,0.0,20999,0.0,0.0007719658315181732
100.0,0.0,0,0.009999999776482582,0.0,21049,0.0,3.499703234410845e-05
100.0,0.0,0,0.009999999776482582,0.0,21099,0.0,0.0035152677446603775
100.0,0.0,0,0.009999999776482582,0.0,21149,0.0,0.0015272862510755658
100.0,0.0,0,0.009999999776482582,0.0,21199,0.0,0.0011294303694739938
100.0,0.0,0,0.009999999776482582,0.0,21249,0.0,0.0012150445254519582
100.0,0.0,0,0.009999999776482582,0.0,21299,0.0,0.0012180819176137447
100.0,0.0,0,0.009999999776482582,0.0,21349,0.0,0.0016058353940024972
100.0,0.0,0,0.009999999776482582,0.0,21399,0.0,0.0009021289297379553
100.0,0.0,0,0.009999999776482582,0.0,21449,0.0,0.0010545233963057399
100.0,0.0,0,0.009999999776482582,0.0,21499,0.0,0.0015604380751028657
100.0,0.0,0,0.009999999776482582,0.0,21549,0.0,0.0009397538960911334
100.0,0.0,0,0.009999999776482582,0.0,21599,0.0,0.0023856458719819784
100.0,0.0,0,0.009999999776482582,0.0,21649,0.0,0.0012655927566811442
100.0,0.0,0,0.009999999776482582,0.0,21699,0.0,0.00011874537449330091
100.0,0.0,0,0.009999999776482582,0.0,21749,0.0,0.0006003787857480347
100.0,0.0,0,0.009999999776482582,0.0,21799,0.0,0.00025185904814861715
100.0,0.0,0,0.009999999776482582,0.0,21849,0.0,0.0017092437483370304
100.0,0.0,0,0.009999999776482582,0.0,21899,0.0,0.010642792098224163
100.0,0.0,0,0.009999999776482582,0.0,21949,0.0,0.0001878622715594247
100.0,0.0,0,0.009999999776482582,0.0,21999,0.0,0.0009957806905731559
100.0,0.0,0,0.009999999776482582,0.0,22049,0.0,0.0008058319799602032
100.0,0.0,0,0.009999999776482582,0.0,22099,0.0,0.0006866653566248715
100.0,0.0,0,0.009999999776482582,0.0,22149,0.0,0.00189029925968498
100.0,0.0,0,0.009999999776482582,0.0,22199,0.0,0.0016351832309737802
100.0,0.0,0,0.009999999776482582,0.0,22249,0.0,0.0011353330919519067
100.0,0.0,0,0.009999999776482582,0.0,22299,0.0,0.003749290481209755
100.0,0.0,0,0.009999999776482582,0.0,22349,0.0,0.0014877523062750697
100.0,0.0,0,0.009999999776482582,0.0,22399,0.0,0.01968514733016491
100.0,0.0,0,0.009999999776482582,0.0,22449,0.0,0.0019366125343367457
100.0,0.0,0,0.009999999776482582,0.0,22499,0.0,1.773220719769597e-05
100.0,0.0,0,0.009999999776482582,0.0,22549,0.0,8.666941539559048e-06
100.0,0.0,0,0.009999999776482582,0.0,22599,0.0,0.010115466080605984
100.0,0.0,0,0.009999999776482582,0.0,22649,0.0,0.0008826868142932653
100.0,0.0,0,0.009999999776482582,0.0,22699,0.0,0.0011266187066212296
100.0,0.0,0,0.009999999776482582,0.0,22749,0.0,0.002272329991683364
100.0,0.0,0,0.009999999776482582,0.0,22799,0.0,0.009335435926914215
100.0,0.0,0,0.009999999776482582,0.0,22849,0.0,0.0018196500604972243
100.0,0.0,0,0.009999999776482582,0.0,22899,0.0,0.0022168688010424376
100.0,0.0,0,0.009999999776482582,0.0,22949,0.0,0.001063058734871447
100.0,0.0,0,0.009999999776482582,0.0,22999,0.0,0.0010472661815583706
100.0,0.0,0,0.009999999776482582,0.0,23049,0.0,0.00020765211957041174
100.0,0.0,0,0.009999999776482582,0.0,23099,0.0,0.012364037334918976
100.0,0.0,0,0.009999999776482582,0.0,23149,0.0,0.011545919813215733
100.0,0.0,0,0.009999999776482582,0.0,23199,0.0,0.0010828040540218353
100.0,0.0,0,0.009999999776482582,0.0,23249,0.0,0.0007713395170867443
100.0,0.0,0,0.009999999776482582,0.0,23299,0.0,0.0009078993462026119
100.0,0.0,0,0.009999999776482582,0.0,23349,0.0,0.0006270373123697937
100.0,0.0,0,0.009999999776482582,0.0,23399,0.0,0.00017115969967562705
100.0,0.0,0,0.009999999776482582,0.0,23449,0.0,0.00034573281300254166
100.0,0.0,0,0.009999999776482582,0.0,23499,0.0,0.0010036708554252982
100.0,0.0,0,0.009999999776482582,0.0,23549,0.0,1.9200422684662044e-05
100.0,0.0,0,0.009999999776482582,0.0,23599,0.0,0.001757012796588242
100.0,0.0,0,0.009999999776482582,0.0,23649,0.0,0.0008640926680527627
100.0,0.0,0,0.009999999776482582,0.0,23699,0.0,0.00020157282415311784
100.0,0.0,0,0.009999999776482582,0.0,23749,0.0,0.009343505837023258
100.0,0.0,0,0.009999999776482582,0.0,23799,0.0,0.0004990841844119132
100.0,0.0,0,0.009999999776482582,0.0,23849,0.0,0.0012841353891417384
100.0,0.0,0,0.009999999776482582,0.0,23899,0.0,0.0016468024114146829
100.0,0.0,0,0.009999999776482582,0.0,23949,0.0,0.0009772727498784661
100.0,0.0,0,0.009999999776482582,0.0,23999,0.0,0.0014188081258907914
100.0,0.0,0,0.009999999776482582,0.0,24049,0.0,0.0016519477358087897
100.0,0.0,0,0.009999999776482582,0.0,24099,0.0,0.0004244869633112103
100.0,0.0,0,0.009999999776482582,0.0,24149,0.0,0.01135596726089716
100.0,0.0,0,0.009999999776482582,0.0,24199,0.0,4.508226083999034e-06
100.0,0.0,0,0.009999999776482582,0.0,24249,0.0,0.0005246843793429434
100.0,0.0,0,0.009999999776482582,0.0,24299,0.0,0.000647030130494386
100.0,0.0,0,0.009999999776482582,0.0,24349,0.0,0.0022174783516675234
100.0,0.0,0,0.009999999776482582,0.0,24399,0.0,0.0014945926377549767
100.0,0.0,0,0.009999999776482582,0.0,24449,0.0,0.011860755272209644
100.0,0.0,0,0.009999999776482582,0.0,24499,0.0,0.002673960058018565
100.0,0.0,0,0.009999999776482582,0.0,24549,0.0,0.0010784518672153354
100.0,0.0,0,0.009999999776482582,0.0,24599,0.0,0.0008563867886550725
100.0,0.0,0,0.009999999776482582,0.0,24649,0.0,0.0009694809559732676
